text@tn1990f	@tn1990f	304.562	314.604	Андрей Александрович сказал / что мы еще успеем с друг  другом наныряться / поэтому мы должны напарников чередовать и / мм / с мужем я ныряла наверно от силы на Байкале два раза 
words@yk1985f	@yk1985f	1.501	1.751	Всем
words@yk1985f	@yk1985f	1.751	2.001	привет
words@yk1985f	@yk1985f	2.001	2.251	/
words@yk1985f	@yk1985f	2.251	2.503	/
words@yk1985f	@yk1985f	3.687	4.035	Сегодня
words@yk1985f	@yk1985f	4.035	4.383	/
words@yk1985f	@yk1985f	4.383	4.731	первое
words@yk1985f	@yk1985f	4.731	5.079	интервью
words@yk1985f	@yk1985f	5.079	5.427	из
words@yk1985f	@yk1985f	5.427	5.775	цикла
words@yk1985f	@yk1985f	5.775	6.123	/
words@yk1985f	@yk1985f	6.123	6.471	сто
words@yk1985f	@yk1985f	6.471	6.819	интервью
words@yk1985f	@yk1985f	6.819	7.167	с
words@yk1985f	@yk1985f	7.167	7.515	дайверами
words@yk1985f	@yk1985f	7.515	7.863	/
words@yk1985f	@yk1985f	7.863	8.215	/
words@yk1985f	@yk1985f	11.389	11.598	Да
words@yk1985f	@yk1985f	11.598	11.807	/
words@yk1985f	@yk1985f	11.807	12.016	и
words@yk1985f	@yk1985f	12.016	12.225	сегодня
words@yk1985f	@yk1985f	12.225	12.434	мы
words@yk1985f	@yk1985f	12.434	12.643	встречаемся
words@yk1985f	@yk1985f	12.643	12.852	с
words@yk1985f	@yk1985f	12.852	13.061	Яной
words@yk1985f	@yk1985f	13.061	13.27	Кладовой
words@yk1985f	@yk1985f	13.27	13.479	/
words@yk1985f	@yk1985f	13.479	13.692	/
words@yk1985f	@yk1985f	14.577	15.064	Это
words@yk1985f	@yk1985f	15.064	15.551	подводный
words@yk1985f	@yk1985f	15.551	16.038	и
words@yk1985f	@yk1985f	16.038	16.525	надводный
words@yk1985f	@yk1985f	16.525	17.012	фотограф
words@yk1985f	@yk1985f	17.012	17.499	/
words@yk1985f	@yk1985f	17.499	17.986	мать
words@yk1985f	@yk1985f	17.986	18.473	двух
words@yk1985f	@yk1985f	18.473	18.96	прекрасных
words@yk1985f	@yk1985f	18.96	19.447	детей
words@yk1985f	@yk1985f	19.447	19.934	/
words@yk1985f	@yk1985f	19.934	20.428	/
words@yk1985f	@yk1985f	20.445	20.84	Они
words@yk1985f	@yk1985f	20.84	21.235	между
words@yk1985f	@yk1985f	21.235	21.63	прочим
words@yk1985f	@yk1985f	21.63	22.026	прекрасные
words@yk1985f	@yk1985f	22.83	23.204	Мальчика
words@yk1985f	@yk1985f	23.204	23.578	и
words@yk1985f	@yk1985f	23.578	23.952	девочки
words@yk1985f	@yk1985f	23.952	24.326	/
words@yk1985f	@yk1985f	24.326	24.7	/
words@yk1985f	@yk1985f	24.7	25.074	И
words@yk1985f	@yk1985f	25.074	25.448	конечно
words@yk1985f	@yk1985f	25.448	25.823	дайвер
words@yk1985f	@yk1985f	25.823	26.323	Яна
words@yk1985f	@yk1985f	26.323	26.823	привет
words@yk1985f	@yk1985f	27.831	28.173	Если
words@yk1985f	@yk1985f	28.173	28.515	кто
words@yk1985f	@yk1985f	28.515	28.857	меня
words@yk1985f	@yk1985f	28.857	29.199	не
words@yk1985f	@yk1985f	29.199	29.541	знает
words@yk1985f	@yk1985f	29.541	29.883	/
words@yk1985f	@yk1985f	29.883	30.225	меня
words@yk1985f	@yk1985f	30.225	30.567	зовут
words@yk1985f	@yk1985f	30.567	30.909	Татьяна
words@yk1985f	@yk1985f	30.909	31.251	Никитина
words@yk1985f	@yk1985f	31.251	31.593	/
words@yk1985f	@yk1985f	31.593	31.935	/
words@yk1985f	@yk1985f	31.935	32.277	Я
words@yk1985f	@yk1985f	32.277	32.619	управляю
words@yk1985f	@yk1985f	32.619	32.961	магазином
words@yk1985f	@yk1985f	32.961	33.303	живи
words@yk1985f	@yk1985f	33.303	33.645	ныряя
words@yk1985f	@yk1985f	33.645	33.987	и
words@yk1985f	@yk1985f	33.987	34.329	клубом
words@yk1985f	@yk1985f	34.329	34.671	дайвинг
words@yk1985f	@yk1985f	34.671	35.027	всем
words@yk1985f	@yk1985f	35.061	35.547	Пишите
words@yk1985f	@yk1985f	35.547	36.033	ваши
words@yk1985f	@yk1985f	36.033	36.519	вопросы
words@yk1985f	@yk1985f	36.519	37.005	/
words@yk1985f	@yk1985f	37.005	37.491	/
words@yk1985f	@yk1985f	37.491	37.977	что
words@yk1985f	@yk1985f	37.977	38.463	вы
words@yk1985f	@yk1985f	38.463	38.949	хотите
words@yk1985f	@yk1985f	38.949	39.435	спросить
words@yk1985f	@yk1985f	39.435	39.921	/
words@yk1985f	@yk1985f	39.921	40.407	ээ
words@yk1985f	@yk1985f	40.407	40.893	и
words@yk1985f	@yk1985f	40.893	41.379	щас
words@yk1985f	@yk1985f	41.379	41.865	мы
words@yk1985f	@yk1985f	41.865	42.351	немножко
words@yk1985f	@yk1985f	42.351	42.837	помашем
words@yk1985f	@yk1985f	42.837	43.323	людям
words@yk1985f	@yk1985f	43.323	43.809	/
words@yk1985f	@yk1985f	43.809	44.295	которые
words@yk1985f	@yk1985f	44.295	44.781	к
words@yk1985f	@yk1985f	44.781	45.267	нам
words@yk1985f	@yk1985f	45.267	45.759	присоединяются
words@yk1985f	@yk1985f	47.369	47.569	Можем
words@yk1985f	@yk1985f	47.569	47.769	вживую
words@yk1985f	@yk1985f	47.769	47.969	помахать
words@yk1985f	@yk1985f	47.969	48.169	/
words@yk1985f	@yk1985f	48.169	48.369	/
words@yk1985f	@yk1985f	48.369	48.569	всем
words@yk1985f	@yk1985f	48.569	48.774	привет
words@yk1985f	@yk1985f	50.226	50.425	Так
words@yk1985f	@yk1985f	50.425	50.624	/
words@yk1985f	@yk1985f	50.624	50.823	Ян
words@yk1985f	@yk1985f	50.823	51.022	/
words@yk1985f	@yk1985f	51.022	51.221	скажи
words@yk1985f	@yk1985f	51.221	51.42	пожалуйста
words@yk1985f	@yk1985f	51.42	51.619	/
words@yk1985f	@yk1985f	51.619	51.818	когда
words@yk1985f	@yk1985f	51.818	52.017	ты
words@yk1985f	@yk1985f	52.017	52.216	начала
words@yk1985f	@yk1985f	52.216	52.415	заниматься
words@yk1985f	@yk1985f	52.415	52.614	дайвингом
words@yk1985f	@yk1985f	52.614	52.821	?
words@yk1985f	@yk1985f	74.928	75.212	мхм
words@yk1985f	@yk1985f	82.231	83.051	мхм
words@yk1985f	@yk1985f	90.422	90.666	да
words@yk1985f	@yk1985f	90.666	90.91	?
words@yk1985f	@yk1985f	99.115	99.381	то
words@yk1985f	@yk1985f	99.381	99.647	есть
words@yk1985f	@yk1985f	99.647	99.913	ты
words@yk1985f	@yk1985f	99.913	100.179	там
words@yk1985f	@yk1985f	100.179	100.445	курс
words@yk1985f	@yk1985f	100.445	100.711	сразу
words@yk1985f	@yk1985f	100.711	100.977	прошла
words@yk1985f	@yk1985f	100.977	101.243	?
words@yk1985f	@yk1985f	115.0	115.376	Страшно
words@yk1985f	@yk1985f	115.376	115.752	было
words@yk1985f	@yk1985f	115.752	116.13	?
words@yk1985f	@yk1985f	124.49	124.726	Это
words@yk1985f	@yk1985f	124.726	124.962	/
words@yk1985f	@yk1985f	124.962	125.198	мы
words@yk1985f	@yk1985f	125.198	125.434	щас
words@yk1985f	@yk1985f	125.434	125.67	уйдем
words@yk1985f	@yk1985f	125.67	125.906	в
words@yk1985f	@yk1985f	125.906	126.142	другое
words@yk1985f	@yk1985f	126.142	126.378	русло
words@yk1985f	@yk1985f	126.378	126.614	/
words@yk1985f	@yk1985f	126.614	126.85	то
words@yk1985f	@yk1985f	126.85	127.09	есть
words@yk1985f	@yk1985f	127.13	127.6	#нрзб#
words@yk1985f	@yk1985f	127.895	128.152	ну
words@yk1985f	@yk1985f	128.152	128.409	это
words@yk1985f	@yk1985f	128.409	128.666	было
words@yk1985f	@yk1985f	128.666	128.923	пробное
words@yk1985f	@yk1985f	128.923	129.18	погружение
words@yk1985f	@yk1985f	129.18	129.437	/
words@yk1985f	@yk1985f	129.437	129.694	или
words@yk1985f	@yk1985f	129.694	129.951	это
words@yk1985f	@yk1985f	129.951	130.208	прям
words@yk1985f	@yk1985f	130.208	130.465	курс
words@yk1985f	@yk1985f	130.465	130.722	курс
words@yk1985f	@yk1985f	130.722	130.985	?
words@yk1985f	@yk1985f	137.52	137.76	это
words@yk1985f	@yk1985f	137.76	138.0	/
words@yk1985f	@yk1985f	138.0	138.24	/
words@yk1985f	@yk1985f	138.24	138.48	я
words@yk1985f	@yk1985f	138.48	138.72	не
words@yk1985f	@yk1985f	138.72	138.96	знаю
words@yk1985f	@yk1985f	138.96	139.2	щас
words@yk1985f	@yk1985f	139.2	139.44	/
words@yk1985f	@yk1985f	139.44	139.68	/
words@yk1985f	@yk1985f	139.68	139.92	это
words@yk1985f	@yk1985f	139.92	140.16	очень
words@yk1985f	@yk1985f	140.16	140.4	смело
words@yk1985f	@yk1985f	140.4	140.64	/
words@yk1985f	@yk1985f	140.64	140.88	мне
words@yk1985f	@yk1985f	140.88	141.13	кажется
words@yk1985f	@yk1985f	143.07	143.368	окей
words@yk1985f	@yk1985f	143.368	143.666	/
words@yk1985f	@yk1985f	143.666	143.964	а
words@yk1985f	@yk1985f	143.964	144.262	когда
words@yk1985f	@yk1985f	144.262	144.56	ты
words@yk1985f	@yk1985f	144.56	144.858	начала
words@yk1985f	@yk1985f	144.858	145.156	уже
words@yk1985f	@yk1985f	145.156	145.454	/
words@yk1985f	@yk1985f	145.454	145.752	мм
words@yk1985f	@yk1985f	145.752	146.05	/
words@yk1985f	@yk1985f	146.05	146.348	так
words@yk1985f	@yk1985f	146.348	146.646	вот
words@yk1985f	@yk1985f	146.646	146.944	/
words@yk1985f	@yk1985f	146.944	147.242	/
words@yk1985f	@yk1985f	147.242	147.54	ну
words@yk1985f	@yk1985f	147.54	147.838	/
words@yk1985f	@yk1985f	147.838	148.136	не
words@yk1985f	@yk1985f	148.136	148.434	то
words@yk1985f	@yk1985f	148.434	148.732	что
words@yk1985f	@yk1985f	148.732	149.03	профессионально
words@yk1985f	@yk1985f	149.03	149.328	/
words@yk1985f	@yk1985f	149.328	149.626	/
words@yk1985f	@yk1985f	149.626	149.924	но
words@yk1985f	@yk1985f	149.924	150.222	на
words@yk1985f	@yk1985f	150.222	150.52	регулярной
words@yk1985f	@yk1985f	150.52	150.818	основе
words@yk1985f	@yk1985f	150.818	151.116	/
words@yk1985f	@yk1985f	151.116	151.414	заниматься
words@yk1985f	@yk1985f	151.414	151.712	дайвингом
words@yk1985f	@yk1985f	151.712	152.01	/
words@yk1985f	@yk1985f	152.01	152.31	и...
words@yk1985f	@yk1985f	157.71	157.837	это
words@yk1985f	@yk1985f	157.837	157.964	я
